534.26, 185
534.51, 170
534.54, 157
534.56, 156
534.59, 146
534.61, 144
534.7, 143
534.77, 139
534.85, 136
534.92, 135
535.05, 134
535.1, 133
535.17, 132
535.45, 131
535.48, 128
535.5, 124
535.52, 123
536.56, 122
536.81, 121
536.84, 116
536.86, 114
536.88, 113
536.9, 112
536.91, 111
536.93, 109
536.95, 108
536.97, 107
539.45, 106
539.53, 105
539.55, 104
539.57, 103
539.64, 102
539.72, 101
539.74, 100
539.76, 99
539.8, 97
539.82, 96
539.84, 94
539.86, 93
540.85, 92
540.88, 91
540.89, 90
540.89, 88
540.9, 87
540.9, 86
540.91, 85
540.96, 84
540.97, 83
540.97, 82
540.98, 81
541.27, 80
541.45, 79
541.66, 78
542.21, 77
542.43, 76
542.91, 75
544.83, 74
546.0, 73
546.29, 72
546.33, 71
546.35, 70
546.37, 69
546.67, 68
547.08, 67
547.28, 66
547.47, 65
553.44, 64
554.47, 63
555.16, 62
556.84, 61
556.88, 60
558.08, 59
565.1, 58
565.21, 57
565.24, 56
565.26, 55
565.29, 54
566.54, 53
567.08, 52
568.66, 51
576.46, 50
577.71, 49
588.21, 48
592.14, 47
596.4, 46
598.36, 45
604.41, 44
605.8, 43
630.49, 42
708.78, 41
715.09, 40
897.17, 39
897.57, 38
917.96, 37
994.63, 36
1006.32, 35
1011.37, 34
1321.92, 33
1324.64, 32
1327.7, 31
1412.95, 30
1422.81, 29
1691.41, 28
1695.03, 27
2430.69, 26
2524.89, 25
2531.38, 24
4436.62, 23
4449.01, 22
4455.59, 21
5091.2, 20
5108.22, 19
6034.66, 18
8268.05, 17
8730.18, 16
11453.87, 15
12639.13, 14
13473.85, 13
21040.12, 12
34981.8, 11
34985.88, 10
35253.49, 9
44728.03, 8
