346.1, 266
346.65, 262
349.56, 260
350.11, 259
350.16, 258
351.22, 256
352.61, 255
354.41, 254
354.72, 253
360.04, 252
360.1, 251
360.12, 250
360.14, 249
363.16, 248
363.79, 247
363.81, 246
364.1, 245
369.82, 244
369.92, 243
369.94, 242
369.96, 241
369.99, 240
373.72, 239
373.81, 238
373.83, 237
375.27, 236
378.35, 235
378.44, 234
378.71, 233
380.73, 232
380.82, 231
382.29, 230
386.95, 229
387.95, 228
387.97, 227
387.99, 226
388.01, 225
390.97, 224
391.05, 223
391.72, 222
393.12, 221
394.77, 220
396.42, 219
396.46, 218
397.87, 217
398.88, 216
401.56, 215
402.04, 214
403.22, 213
406.19, 212
406.23, 211
406.25, 210
407.85, 209
408.69, 208
411.69, 207
411.77, 206
413.71, 205
414.06, 204
414.43, 203
415.76, 202
417.0, 201
419.54, 200
419.59, 199
420.75, 198
421.7, 197
425.25, 196
425.74, 195
425.8, 194
436.69, 193
436.77, 192
436.79, 191
436.81, 190
437.81, 189
437.84, 188
437.86, 187
437.97, 186
438.21, 185
438.46, 184
438.71, 183
439.44, 182
440.85, 181
443.48, 180
443.73, 179
444.59, 178
445.32, 177
448.33, 176
448.86, 175
449.55, 174
451.25, 173
452.4, 172
453.8, 171
454.05, 170
457.18, 169
457.51, 168
457.82, 167
459.07, 166
460.36, 165
461.39, 164
463.07, 163
464.02, 162
466.24, 161
470.37, 160
474.92, 159
482.94, 158
483.42, 157
484.63, 156
486.96, 155
487.34, 154
488.68, 153
491.31, 152
491.65, 151
492.71, 150
493.94, 149
494.69, 148
498.42, 147
500.62, 146
500.74, 145
500.84, 144
500.94, 143
503.58, 142
503.95, 141
504.76, 140
506.89, 139
507.27, 138
509.4, 137
509.75, 136
511.83, 135
512.3, 134
513.71, 133
516.05, 132
516.44, 131
517.71, 130
520.56, 129
520.89, 128
521.2, 127
522.43, 126
526.08, 125
526.47, 124
526.77, 123
527.5, 122
529.22, 121
531.27, 120
531.51, 119
532.99, 118
534.9, 117
535.13, 116
536.63, 115
537.63, 114
542.76, 113
543.2, 112
543.5, 111
543.8, 110
544.09, 109
547.26, 108
547.53, 107
547.78, 106
549.59, 105
551.9, 104
552.85, 103
553.24, 102
554.2, 101
556.06, 100
556.66, 99
558.25, 98
559.41, 97
564.07, 96
564.18, 95
564.6, 94
564.63, 93
565.8, 92
567.54, 91
567.91, 90
573.91, 89
576.5, 88
582.08, 87
582.37, 86
584.07, 85
586.4, 84
586.54, 83
587.43, 82
589.97, 81
590.01, 80
596.49, 79
596.58, 78
596.6, 77
596.62, 76
596.63, 75
601.95, 74
602.04, 73
602.06, 72
602.33, 71
607.03, 70
611.47, 69
614.46, 68
615.84, 67
617.0, 66
619.57, 65
619.75, 64
620.66, 63
621.84, 62
623.48, 61
625.17, 60
625.65, 59
627.3, 58
629.01, 57
629.3, 56
631.35, 55
631.73, 54
632.97, 53
636.37, 52
636.59, 51
636.83, 50
637.86, 49
645.1, 48
645.96, 47
646.27, 46
651.89, 45
657.15, 44
664.43, 43
664.79, 42
665.04, 41
665.6, 40
666.61, 39
667.9, 38
669.19, 37
672.97, 36
674.02, 35
674.05, 34
674.34, 33
679.25, 32
683.59, 31
684.85, 30
686.13, 29
693.75, 28
699.38, 27
702.04, 26
703.66, 25
704.97, 24
705.31, 23
709.04, 22
710.42, 21
710.47, 20
710.48, 19
711.39, 18
712.57, 17
713.87, 16
715.07, 15
716.34, 14
717.38, 13
718.57, 12
719.75, 11
720.94, 10
722.15, 9
724.45, 8
724.54, 7
725.64, 6
726.8, 5
727.96, 4
729.16, 3
730.48, 2
731.86, 1
733.88, 0
