51, 166
76, 156
80, 149
85, 142
89, 135
96, 127
102, 121
109, 115
116, 110
123, 105
133, 100
143, 95
153, 91
164, 87
176, 83
188, 79
199, 76
211, 73
223, 70
236, 67
247, 64
260, 61
274, 58
282, 56
295, 54
313, 52
323, 50
330, 49
341, 48
348, 47
356, 46
366, 45
374, 44
384, 43
395, 42
403, 41
413, 40
423, 39
432, 38
443, 37
454, 36
465, 35
475, 34
487, 33
498, 32
508, 31
530, 30
540, 29
549, 28
563, 27
572, 26
581, 25
595, 24
604, 23
618, 22
630, 21
643, 20
656, 19
669, 18
682, 17
695, 16
713, 15
733, 14
803, 13
813, 12
823, 11
833, 10
843, 9
854, 8
865, 7
877, 6
887, 5
899, 4
918, 3
930, 2
942, 1
962, 0
