983, 5326
2144, 5039
2222, 4788
2364, 4548
2506, 4321
2706, 4105
2885, 3900
3159, 3705
3402, 3520
3644, 3344
4004, 3177
4369, 3019
4837, 2869
5296, 2726
5707, 2590
6209, 2461
7608, 2338
7980, 2222
8421, 2111
8985, 2006
9597, 1906
10224, 1811
10702, 1721
11160, 1635
11631, 1554
12613, 1477
12987, 1404
13465, 1334
13947, 1268
14474, 1205
15246, 1145
15847, 1088
16434, 1034
16957, 983
18041, 934
18624, 888
19297, 844
20049, 802
20680, 762
21313, 724
21938, 688
22971, 654
23481, 622
24101, 591
24705, 562
25444, 534
26223, 508
27383, 483
27920, 459
28436, 437
29038, 416
29785, 396
30594, 377
31828, 359
32217, 342
32632, 325
33067, 309
33491, 294
33994, 280
34486, 266
35029, 253
36241, 241
36702, 229
37207, 218
37642, 208
38249, 198
39558, 189
44758, 180
45332, 171
45945, 163
46512, 155
47098, 148
47638, 141
48553, 134
48901, 128
49263, 122
49621, 116
50001, 111
50435, 106
50808, 101
51743, 96
52162, 92
52567, 88
53033, 84
53548, 80
54100, 76
55021, 73
55359, 70
55684, 67
56037, 64
56377, 61
56729, 58
57072, 56
57413, 54
58380, 52
58711, 50
59052, 49
59477, 48
59878, 47
60255, 46
60671, 45
61061, 44
