315.44, 185
316.13, 170
316.16, 157
316.19, 156
316.2, 146
316.22, 144
316.24, 143
316.26, 139
316.28, 136
316.3, 135
316.34, 134
316.38, 133
316.4, 132
316.42, 131
316.44, 128
316.47, 124
316.55, 123
316.75, 122
316.77, 121
316.8, 116
317.4, 114
317.46, 113
317.49, 112
317.5, 111
317.5, 109
317.51, 108
317.51, 107
317.52, 106
317.58, 105
317.59, 104
317.59, 103
317.6, 102
317.82, 101
319.01, 100
320.53, 99
320.56, 97
320.57, 96
320.57, 94
320.58, 93
320.59, 92
320.59, 91
320.97, 90
321.27, 88
323.59, 87
323.69, 86
323.72, 85
323.76, 84
323.79, 83
323.92, 82
323.96, 81
324.01, 80
324.08, 79
324.15, 78
324.97, 77
326.75, 76
326.84, 75
326.87, 74
326.9, 73
329.4, 72
329.58, 71
329.6, 70
329.61, 69
329.62, 68
329.89, 67
329.9, 66
329.91, 65
335.53, 64
336.42, 63
338.06, 62
342.23, 61
342.36, 60
345.37, 59
345.55, 58
345.57, 57
345.58, 56
348.88, 55
350.68, 54
358.2, 53
358.29, 52
358.31, 51
369.91, 50
371.15, 49
388.17, 48
393.15, 47
395.48, 46
398.47, 45
403.21, 44
406.45, 43
425.79, 42
542.49, 41
552.4, 40
682.9, 39
686.73, 38
727.64, 37
850.12, 36
866.61, 35
873.46, 34
1161.73, 33
1161.83, 32
1164.74, 31
1303.92, 30
1318.99, 29
1555.58, 28
1591.93, 27
2434.5, 26
2458.04, 25
2464.92, 24
4423.34, 23
4485.31, 22
4494.39, 21
5072.0, 20
5103.22, 19
6143.6, 18
8260.88, 17
8703.75, 16
11407.26, 15
12657.17, 14
13494.47, 13
20886.35, 12
32491.15, 11
32495.4, 10
32804.14, 9
41301.49, 8
